trajectory_id,instance_id,repo,total_tokens,assistant_turns,total_tool_calls,exit_status,ends_with_submit,is_error_or_timeout,resolved,has_patch,patch_length,avg_observation_length,num_observations,unique_action_ratio,test_alignment_score,redundant_cmds_ratio,error_retry_count,total_action_pairs,obs_noise_char_ratio,obs_utilization_ratio,truncation_ratio,outcome_success,step_efficiency,observation_noise,action_diversity,composite_Q,passes_gate,b1_redundant_commands,b2_error_retry,b3_step_count_ratio,c1_observation_cleanliness,c2_action_diversity,c3_observation_utilization,efficiency_score,style_score,composite_score
chatcmpl-eb652a2275d0380ef8b24305a3db15bc,fsspec__filesystem_spec-1419,fsspec/filesystem_spec,19961,43,43,submit,True,False,1,True,677,1690.7906976744189,43,0.9534883720930232,1.0,0.0232558139534883,2,42,0.0112098371478873,0.5272727272727272,1.0,1.0,0.9302325581395348,0.8309209302325582,0.7125253609966413,0.9319371872624548,True,0.9767441860465116,0.8,0.8723809523809524,0.9887901628521126,0.7125253609966413,0.5272727272727272,0.8361904761904762,0.6198990441346843,0.7280447601625802
chatcmpl-e384ea35717fab499fe2419f98aeee76,nficano__humps-195,nficano/humps,25731,40,40,submit,True,False,1,True,5453,3614.275,40,0.9,1.0,0.025,1,39,0.0055889493743558,0.4186046511627907,1.0,1.0,1.0,0.6385725,0.6591538430294068,0.9117012593029408,True,0.975,0.9,0.9333333333333332,0.9944110506256442,0.6591538430294068,0.4186046511627907,0.9166666666666669,0.5388792470960988,0.7277729568813828
chatcmpl-f7ef78ae02686a97a994fe0565db6eca,astropenguin__pandas-dataclasses-120,astropenguin/pandas-dataclasses,34892,44,44,submit,True,False,1,True,1471,2846.409090909091,44,0.9545454545454546,1.0,0.0227272727272727,1,43,0.0132543395985372,0.4459459459459459,1.0,1.0,0.9090909090909092,0.7153590909090909,0.6765654936811349,0.9067785948226592,True,0.9772727272727272,0.9,0.8884955752212389,0.9867456604014628,0.6765654936811349,0.4459459459459459,0.8942477876106194,0.5612557198135404,0.7277517537120799
chatcmpl-8c2a7a8751c4a1ec4559d3e1423ef86d,destag__at-date-15,destag/at-date,23462,34,34,submit,True,False,1,True,14373,3774.6470588235297,34,0.9411764705882352,1.0,0.0294117647058823,2,33,0.0064127538219389,0.6,1.0,1.0,1.0,0.6225352941176471,0.7107826729922404,0.9144585614168712,True,0.9705882352941176,0.8,0.8,0.993587246178061,0.7107826729922404,0.6,0.8,0.6553913364961201,0.7276956682480601
chatcmpl-bb6c229928943631e8232749cd6b796a,jsvine__pdfplumber-213,jsvine/pdfplumber,44747,46,46,submit,True,False,1,True,896,3837.478260869565,46,0.9782608695652174,1.0,0.0,2,45,0.0352190070472003,0.4953271028037383,1.0,1.0,0.8695652173913043,0.6162521739130435,0.7494066979741164,0.8912915393626291,True,1.0,0.8,0.8654545454545455,0.9647809929527996,0.7494066979741164,0.4953271028037383,0.8327272727272728,0.6223669003889274,0.7275470865581001
chatcmpl-f262afb56d2d88cff49438819429a726,mherrmann__gitignore_parser-38,mherrmann/gitignore_parser,19851,32,32,submit,True,False,1,True,3155,2901.34375,32,0.84375,1.0,0.0,1,31,0.0458408280645821,0.390625,1.0,1.0,1.0,0.709865625,0.7958567441760741,0.9360655181676074,True,1.0,0.9,0.8235294117647058,0.954159171935418,0.7958567441760741,0.390625,0.861764705882353,0.5932408720880371,0.727502788985195
chatcmpl-cc435bf6ec73f51e6f682d65ba7d4d79,hidrokit__hidrokit-121,hidrokit/hidrokit,47654,49,49,submit,True,False,1,True,30615,2050.469387755102,49,0.9183673469387756,1.0,0.0,1,48,0.0404586306768982,0.4393939393939394,1.0,1.0,0.8163265306122448,0.7949530612244897,0.7465814326411622,0.9071664085702388,True,1.0,0.9,0.823076923076923,0.9595413693231016,0.7465814326411622,0.4393939393939394,0.8615384615384616,0.5929876860175508,0.7272630737780061
chatcmpl-1084e0f400af3f404751922e174b0dcb,zooba__deck-13,zooba/deck,37929,37,37,submit,True,False,1,True,2132,3627.108108108108,37,0.8918918918918919,1.0,0.0,3,36,0.0120042025886157,0.6222222222222222,1.0,1.0,1.0,0.6372891891891892,0.69507828160426,0.9151012065388044,True,1.0,0.7,0.8916666666666666,0.9879957974113842,0.69507828160426,0.6222222222222222,0.7958333333333333,0.6586502519132411,0.7272417926232873
chatcmpl-d4290b076a48e57e809614eb07b3e59c,adamchainz__apig-wsgi-187,adamchainz/apig-wsgi,38047,47,47,submit,True,False,1,True,23323,2768.191489361702,47,0.8936170212765957,1.0,0.0638297872340425,1,46,0.0281618692594442,0.396551724137931,1.0,1.0,0.851063829787234,0.7231808510638298,0.7230630423997828,0.9009961978569996,True,0.9361702127659576,0.9,0.8892561983471075,0.9718381307405556,0.7230630423997828,0.396551724137931,0.8946280991735538,0.5598073832688569,0.7272177412212053
chatcmpl-c7c0b0f6f0e65fee13357773023f3c07,Infinidat__munch-93,Infinidat/munch,40640,49,49,submit,True,False,1,True,21231,3040.673469387755,49,0.8979591836734694,1.0,0.0204081632653061,0,48,0.0143496674340405,0.3932584269662921,1.0,1.0,0.8163265306122448,0.6959326530612244,0.6960864720423459,0.8872638512858672,True,0.979591836734694,1.0,0.8194174757281554,0.9856503325659596,0.6960864720423459,0.3932584269662921,0.9097087378640776,0.544672449504319,0.7271905936841984
chatcmpl-3651ef6a127f0f99e8e4a71e459d1f95,r1chardj0n3s__parse-81,r1chardj0n3s/parse,29706,45,45,submit,True,False,1,True,1046,3555.6,45,0.9333333333333332,1.0,0.0444444444444444,2,44,0.0070499118761015,0.5862068965517241,1.0,1.0,0.888888888888889,0.64444,0.6616679587690164,0.8906105736546795,True,0.9555555555555556,0.8,0.8603773584905661,0.9929500881238984,0.6616679587690164,0.5862068965517241,0.8301886792452831,0.6239374276603702,0.7270630534528266
chatcmpl-64500aea4d65b09634a93ef31555bd3f,encode__databases-42,encode/databases,29960,45,45,submit,True,False,1,True,1500,1977.3333333333333,45,0.8888888888888888,1.0,0.0888888888888888,2,44,0.0067093728927848,0.5189873417721519,1.0,1.0,0.888888888888889,0.8022666666666667,0.7077919339618965,0.9188969711739676,True,0.9111111111111112,0.8,0.8814159292035398,0.993290627107215,0.7077919339618965,0.5189873417721519,0.8407079646017699,0.6133896378670243,0.7270488012343971
chatcmpl-b43a2cad2b4359cac242ca6fb364a21b,asottile__add-trailing-comma-18,asottile/add-trailing-comma,33077,46,46,submit,True,False,1,True,1851,3471.413043478261,46,0.8260869565217391,1.0,0.0652173913043478,1,45,0.0017847637536399,0.56,1.0,1.0,0.8695652173913043,0.6528586956521739,0.6710618314157399,0.888948030967661,True,0.9347826086956522,0.9,0.7770114942528735,0.99821523624636,0.6710618314157399,0.56,0.8385057471264368,0.61553091570787,0.7270183314171534
chatcmpl-ba6bd738de79c633c8c2c4f9d168d218,joke2k__faker-671,joke2k/faker,29436,33,33,AgentStuckInLoopError: Agent got stuck in a loop,False,True,1,True,7038,2365.060606060606,33,0.7272727272727273,1.0,0.2727272727272727,1,32,0.008520506874063,0.1523809523809524,1.0,0.0,1.0,0.7634939393939394,0.9044977267927372,0.7049738635883647,True,0.7272727272727273,0.9,0.9509433962264152,0.991479493125937,0.9044977267927372,0.1523809523809524,0.9254716981132076,0.5284393395868447,0.7269555188500262
chatcmpl-6debe93a1d1652ef24a80fd58384cb54,matthewwithanm__python-markdownify-167,matthewwithanm/python-markdownify,30407,38,38,submit,True,False,1,True,7162,3484.815789473684,38,0.9210526315789472,1.0,0.0263157894736842,1,37,0.0351751583939345,0.421875,1.0,1.0,1.0,0.6515184210526316,0.785807602645209,0.9263085234224157,True,0.9736842105263158,0.9,0.8,0.9648248416060654,0.785807602645209,0.421875,0.8500000000000001,0.6038413013226045,0.7269206506613023
chatcmpl-ef7e6978f6f4ad3080ce43ab0e54eb0b,briancurtin__deprecation-37,briancurtin/deprecation,25476,37,37,submit,True,False,1,True,522,2575.054054054054,37,0.8378378378378378,1.0,0.081081081081081,1,36,0.0148829203270464,0.4725274725274725,1.0,1.0,1.0,0.7424945945945947,0.7294769643496364,0.9343218856241527,True,0.9189189189189187,0.9,0.8053333333333333,0.9851170796729536,0.7294769643496364,0.4725274725274725,0.8526666666666667,0.6010022184385544,0.7268344425526105
chatcmpl-182a47d598e13098d5e0b6eddc01e0c0,mherrmann__gitignore_parser-17,mherrmann/gitignore_parser,33768,52,52,submit,True,False,1,True,1414,1883.2884615384617,52,0.8076923076923077,1.0,0.0384615384615384,1,51,0.0200345140966598,0.4343434343434343,1.0,1.0,0.7692307692307693,0.8116711538461538,0.7029452381759208,0.8958913507406691,True,0.9615384615384616,0.9,0.8698412698412699,0.97996548590334,0.7029452381759208,0.4343434343434343,0.8849206349206349,0.5686443362596776,0.7267824855901562
chatcmpl-5194acf740a8ce43b7a71f19e8313f55,deepset-ai__haystack-7375,deepset-ai/haystack,27841,35,35,submit,True,False,1,True,13391,2670.8571428571427,35,0.9428571428571428,1.0,0.0285714285714285,2,34,0.0104942233632862,0.45,1.0,1.0,1.0,0.7329142857142857,0.7425740125835446,0.9341945441154972,True,0.9714285714285714,0.8,0.9142857142857144,0.9895057766367136,0.7425740125835446,0.45,0.8571428571428572,0.5962870062917723,0.7267149317173147
chatcmpl-c8a018ff64fc357afed421298dd94d97,thu-ml__tianshou-67,thu-ml/tianshou,29319,38,38,submit,True,False,1,True,646,2565.157894736842,38,0.9736842105263158,1.0,0.0,0,37,0.0397841519963888,0.3720930232558139,1.0,1.0,1.0,0.7434842105263157,0.6957332524163007,0.9310959568205774,True,1.0,1.0,0.8380952380952381,0.9602158480036111,0.6957332524163007,0.3720930232558139,0.9190476190476192,0.5339131378360573,0.7264803784418382
chatcmpl-4605659207037e5efb60170022746b1c,cevans87__atools-44,cevans87/atools,38616,47,47,submit,True,False,1,True,2540,2727.8936170212764,47,0.9787234042553192,1.0,0.0,1,46,0.1193111355499918,0.5128205128205128,1.0,1.0,0.851063829787234,0.7272106382978724,0.7017513514713933,0.8994694968492671,True,1.0,0.9,0.7913043478260869,0.8806888644500082,0.7017513514713933,0.5128205128205128,0.8456521739130435,0.6072859321459531,0.7264690530294983
chatcmpl-affcd2c42efa924134c1230e748ccb17,paambaati__mae-2,paambaati/mae,34951,45,45,submit,True,False,1,True,2436,2632.7555555555555,45,0.8888888888888888,1.0,0.0666666666666666,0,44,0.0096561270827354,0.4756097560975609,1.0,1.0,0.888888888888889,0.7367244444444445,0.6294766938641869,0.9012341138308632,True,0.9333333333333332,1.0,0.8,0.9903438729172646,0.6294766938641869,0.4756097560975609,0.9,0.5525432249808739,0.7262716124904369
chatcmpl-0c1e44c98d1a1dc79090ec73580c88fa,niftycode__imessage_reader-12,niftycode/imessage_reader,35115,47,47,submit,True,False,1,True,7824,2366.553191489362,47,0.9361702127659576,1.0,0.0212765957446808,2,46,0.0380299924479447,0.5294117647058824,1.0,1.0,1.0,0.7633446808510638,0.6686415872749762,0.9313658608551572,True,0.9787234042553192,0.8,0.90625,0.9619700075520552,0.6686415872749762,0.5294117647058824,0.853125,0.5990266759904292,0.7260758379952146
chatcmpl-0ac511b9c31686ad7b68a5a33ce27779,hhm970__c10-games-tracker-project-161,hhm970/c10-games-tracker-project,28768,40,40,submit,True,False,1,True,664,3002.5,40,0.925,1.0,0.05,2,39,0.0364862614487926,0.609375,1.0,1.0,1.0,0.69975,0.6845250516812168,0.9234150051681216,True,0.95,0.8,0.8097560975609757,0.9635137385512074,0.6845250516812168,0.609375,0.8048780487804879,0.6469500258406085,0.7259140373105482
chatcmpl-c80ba2e971540a9b1b58dda1cb896160,matthewwithanm__python-markdownify-171,matthewwithanm/python-markdownify,42201,53,53,submit,True,False,1,True,16800,2986.4150943396226,53,0.8867924528301887,1.0,0.0188679245283018,1,52,0.0334975991913065,0.4819277108433735,1.0,1.0,0.7547169811320754,0.7013584905660377,0.7071618458026598,0.8768633543915867,True,0.981132075471698,0.9,0.8145454545454546,0.9665024008086934,0.7071618458026598,0.4819277108433735,0.8572727272727273,0.5945447783230167,0.725908752797872
chatcmpl-7c907f67883745e28b3a9112f48b20df,Stewori__pytypes-37,Stewori/pytypes,29809,31,31,submit,True,False,1,True,7682,3582.7419354838707,31,0.967741935483871,1.0,0.032258064516129,1,30,0.1943096384999774,0.3859649122807017,1.0,1.0,1.0,0.6417258064516129,0.7438556269306495,0.9206444336608068,True,0.967741935483871,0.9,0.8736842105263158,0.8056903615000225,0.7438556269306495,0.3859649122807017,0.8868421052631579,0.5649102696056756,0.7258761874344167
chatcmpl-f16f5b3d122402a7be3cf69e32b774c3,joke2k__faker-1043,joke2k/faker,16769,34,34,submit,True,False,1,True,995,1287.4411764705883,34,0.9411764705882352,1.0,0.0294117647058823,1,33,0.0188243894638247,0.4358974358974359,1.0,1.0,1.0,0.8712558823529412,0.6947582917416109,0.9501642115271024,True,0.9705882352941176,0.9,0.8722891566265061,0.9811756105361752,0.6947582917416109,0.4358974358974359,0.8861445783132531,0.5653278638195234,0.7257362210663882
chatcmpl-72c7058bd11aca552176812935b99b25,Alexei-Kornienko__schematics_to_swagger-7,Alexei-Kornienko/schematics_to_swagger,19871,35,35,submit,True,False,1,True,576,1631.2857142857142,35,0.8285714285714286,1.0,0.0571428571428571,0,34,0.0188282686750153,0.4363636363636363,1.0,1.0,1.0,0.8368714285714286,0.6551842376140633,0.9410491380471206,True,0.9428571428571428,1.0,0.8111111111111111,0.9811717313249848,0.6551842376140633,0.4363636363636363,0.9055555555555556,0.5457739369888498,0.7256647462722027
chatcmpl-ed9d71580e402b4736c789bb8eb26356,RightBrain-Networks__auto-semver-51,RightBrain-Networks/auto-semver,68411,56,56,submit,True,False,1,True,3608,3127.5178571428573,56,0.8392857142857143,1.0,0.125,2,55,0.2341713248182892,0.6639344262295082,1.0,1.0,0.7142857142857142,0.6872482142857143,0.7045003412427617,0.8663944091242761,True,0.875,0.8,0.7333333333333333,0.7658286751817107,0.7045003412427617,0.6639344262295082,0.7666666666666666,0.6842173837361349,0.7254420252014008
chatcmpl-d071ff7cd597d22a40fc5eef9fb1d67e,scrapinghub__price-parser-31,scrapinghub/price-parser,35892,39,39,submit,True,False,1,True,826,3461.128205128205,39,0.8717948717948718,1.0,0.0769230769230769,1,38,0.0053043323653173,0.4680851063829787,1.0,1.0,1.0,0.6538871794871794,0.7285933423877797,0.9209424111618548,True,0.9230769230769232,0.9,0.8050632911392405,0.9946956676346826,0.7285933423877797,0.4680851063829787,0.8525316455696202,0.5983392243853792,0.7254354349774997
chatcmpl-a2880780e311334a3c91810d739b642d,pystorm__pystorm-31,pystorm/pystorm,41189,58,58,submit,True,False,1,True,12608,2432.396551724138,58,0.8620689655172413,1.0,0.0862068965517241,2,57,0.0352284890026155,0.5,1.0,1.0,0.8620689655172414,0.7567603448275861,0.7637931033324186,0.912307155160828,True,0.9137931034482758,0.8,0.8375,0.9647715109973845,0.7637931033324186,0.5,0.8187500000000001,0.6318965516662093,0.7253232758331047
chatcmpl-1552452a1e1935fc4cb7c7a836fb7ff8,asottile__setup-cfg-fmt-107,asottile/setup-cfg-fmt,39816,38,38,submit,True,False,1,True,9939,4791.8421052631575,38,0.9473684210526316,1.0,0.0263157894736842,0,37,0.0104234169915975,0.4146341463414634,1.0,1.0,1.0,0.5208157894736842,0.6317208025267007,0.8912944486737227,True,0.9736842105263158,1.0,0.8545454545454545,0.9895765830084025,0.6317208025267007,0.4146341463414634,0.9272727272727272,0.523177474434082,0.7252251008534046
chatcmpl-6337af6721e8aac6b4e8ddfc096f405d,jamesls__jmeslog-10,jamesls/jmeslog,29101,50,50,submit,True,False,1,True,1080,3092.76,50,0.88,1.0,0.08,0,49,0.0069905197946171,0.5733333333333334,1.0,1.0,0.8,0.690724,0.5819280948873623,0.8718014094887363,True,0.92,1.0,0.7454545454545454,0.9930094802053828,0.5819280948873623,0.5733333333333334,0.8727272727272727,0.5776307141103478,0.7251789934188102
chatcmpl-e3fbef02a84d058148c7aa1148a6a7b6,pytorch__ignite-522,pytorch/ignite,32575,38,38,submit,True,False,1,True,646,2882.815789473684,38,0.9210526315789472,1.0,0.0263157894736842,1,37,0.0199731622043506,0.4098360655737705,1.0,1.0,1.0,0.7117184210526316,0.7283207410412748,0.9295898372620224,True,0.9736842105263158,0.9,0.8622222222222222,0.9800268377956494,0.7283207410412748,0.4098360655737705,0.8811111111111112,0.5690784033075227,0.7250947572093169
chatcmpl-140e2b0fae7fd37173e771c07202f36f,janehmueller__python-json-config-3,janehmueller/python-json-config,26774,43,43,submit,True,False,1,True,902,2391.3023255813955,43,0.813953488372093,1.0,0.0930232558139534,3,42,0.0340186334195631,0.6046511627906976,1.0,1.0,0.9302325581395348,0.7608697674418604,0.7395796543323311,0.9241349421774192,True,0.9069767441860466,0.7,0.856,0.9659813665804368,0.7395796543323311,0.6046511627906976,0.778,0.6721154085615144,0.7250577042807572
chatcmpl-ed52cefe7236d0678ce7b2267c97608e,altcha-org__altcha-lib-py-2,altcha-org/altcha-lib-py,24617,32,32,submit,True,False,1,True,11864,1634.46875,32,0.90625,1.0,0.03125,4,31,0.0188325717454065,0.7333333333333333,1.0,1.0,1.0,0.836553125,0.717262881482231,0.9472092568982232,True,0.96875,0.6,0.8493150684931507,0.9811674282545936,0.717262881482231,0.7333333333333333,0.7246575342465753,0.7252981074077822,0.7249778208271788
chatcmpl-a00c71631a2a33398ad3efe26c829334,reata__sqllineage-19,reata/sqllineage,19387,36,36,AgentStuckInLoopError: Agent got stuck in a loop,False,True,1,True,5705,2018.9166666666667,36,0.7222222222222222,1.0,0.2777777777777778,2,35,0.012713088702687,0.375,1.0,0.0,1.0,0.7981083333333333,0.8509091127983626,0.7048071612798362,True,0.7222222222222222,0.8,0.8727272727272727,0.9872869112973128,0.8509091127983626,0.375,0.8363636363636364,0.6129545563991813,0.7246590963814088
chatcmpl-255255108eb343d5e39be3ef7447ce58,spulec__freezegun-313,spulec/freezegun,28156,37,37,submit,True,False,1,True,8787,2141.6486486486488,37,0.972972972972973,1.0,0.027027027027027,1,36,0.0310950139448013,0.3934426229508196,1.0,1.0,1.0,0.7858351351351351,0.7126577180959437,0.9391410420798646,True,0.972972972972973,0.9,0.8916666666666666,0.9689049860551988,0.7126577180959437,0.3934426229508196,0.8958333333333333,0.5530501705233817,0.7244417519283575
chatcmpl-135db90908cfb91335104c80b9a4bcd1,asottile__setup-cfg-fmt-132,asottile/setup-cfg-fmt,34264,49,49,submit,True,False,1,True,1035,2699.3673469387754,49,0.9183673469387756,1.0,0.0408163265306122,1,48,0.0129130786503262,0.4767441860465116,1.0,1.0,0.8163265306122448,0.7300632653061225,0.7208481678223491,0.8948596127006022,True,0.9591836734693876,0.9,0.8,0.9870869213496738,0.7208481678223491,0.4767441860465116,0.8500000000000001,0.5987961769344303,0.7243980884672152
chatcmpl-dd06f5a46a58d907d2daecb61fd1811b,reata__sqllineage-40,reata/sqllineage,22305,36,36,submit,True,False,1,True,1737,3165.4444444444443,36,0.9444444444444444,1.0,0.0,1,35,0.0096265225174628,0.423728813559322,1.0,1.0,1.0,0.6834555555555555,0.7007679318310256,0.9225951265164358,True,1.0,0.9,0.8727272727272727,0.9903734774825372,0.7007679318310256,0.423728813559322,0.8863636363636364,0.5622483726951738,0.7243060045294051
chatcmpl-0bd8cf0809b3ce3187a8033818e2c426,fitnr__visvalingamwyatt-6,fitnr/visvalingamwyatt,46547,29,29,submit,True,False,1,True,13462,4428.586206896552,29,0.8620689655172413,1.0,0.0689655172413793,2,28,0.0083003060056529,0.4222222222222222,1.0,1.0,1.0,0.5571413793103448,0.7758843967594492,0.9111596465724968,True,0.9310344827586208,0.8,0.8987012987012987,0.9916996939943472,0.7758843967594492,0.4222222222222222,0.8493506493506493,0.5990533094908357,0.7242019794207425
chatcmpl-71e8f06fe1ec740027f16c7200456c6b,asottile__yesqa-44,asottile/yesqa,22835,34,34,submit,True,False,1,True,1572,3437.1470588235293,34,0.9411764705882352,1.0,0.0294117647058823,2,33,0.0402693752513627,0.4696969696969697,1.0,1.0,1.0,0.6562852941176471,0.7133083185758168,0.9197736259752288,True,0.9705882352941176,0.8,0.9136842105263158,0.9597306247486372,0.7133083185758168,0.4696969696969697,0.8568421052631578,0.5915026441363933,0.7241723746997756
chatcmpl-88ca2eba3f8a2b170ed56aba555f8249,robotpy__robotpy-cppheaderparser-44,robotpy/robotpy-cppheaderparser,17310,38,38,submit,True,False,1,True,7953,989.8947368421052,38,0.9210526315789472,1.0,0.0526315789473684,1,37,0.0158443215652913,0.4042553191489361,1.0,1.0,1.0,0.9010105263157896,0.7226950947649878,0.9574210884238672,True,0.9473684210526316,0.9,0.8695652173913043,0.9841556784347086,0.7226950947649878,0.4042553191489361,0.8847826086956522,0.563475206956962,0.7241289078263071
chatcmpl-660ed70c6efd79cdf6643eacd48a7735,nipy__nipype-3663,nipy/nipype,29200,42,42,submit,True,False,1,True,911,1606.4761904761904,42,0.8809523809523809,1.0,0.0714285714285714,2,41,0.0063581930282191,0.4516129032258064,1.0,1.0,1.0,0.839352380952381,0.787056870792422,0.9546085442220992,True,0.9285714285714286,0.8,0.8571428571428572,0.9936418069717808,0.787056870792422,0.4516129032258064,0.8285714285714286,0.6193348870091142,0.7239531577902714
chatcmpl-d6e04568c73c14ec9f7803c079dee0f5,nficano__humps-195,nficano/humps,29533,50,50,submit,True,False,1,True,12970,2764.54,50,0.82,1.0,0.04,0,49,0.008768185665608,0.3809523809523809,1.0,1.0,1.0,0.723546,0.6473943465898508,0.9232713346589853,True,0.96,1.0,0.8666666666666667,0.991231814334392,0.6473943465898508,0.3809523809523809,0.9333333333333332,0.5141733637711159,0.7237533485522246
chatcmpl-b6ed30d7dff83fda1415a7fd9eac29ee,fabiobatalha__chess_master-12,fabiobatalha/chess_master,28916,38,38,submit,True,False,1,True,1244,1775.8947368421052,38,0.9210526315789472,1.0,0.0526315789473684,1,37,0.017278169640211,0.5428571428571428,1.0,1.0,1.0,0.8224105263157895,0.6317208025267007,0.9365336592000384,True,0.9473684210526316,0.9,0.8200000000000001,0.982721830359789,0.6317208025267007,0.5428571428571428,0.8600000000000001,0.5872889726919217,0.7236444863459609
chatcmpl-414e3a07ecbd8d7781a5ab65f1411fbd,iris-hep__qastle-38,iris-hep/qastle,24316,32,32,submit,True,False,1,True,1096,4227.9375,32,0.9375,1.0,0.03125,2,31,0.0797596345735952,0.4915254237288136,1.0,1.0,1.0,0.5772062499999999,0.7904892930524897,0.9156298668052488,True,0.96875,0.8,0.8121212121212121,0.9202403654264047,0.7904892930524897,0.4915254237288136,0.8060606060606061,0.6410073583906517,0.7235339822256289
chatcmpl-185b14d091796110391c5be2783e7c08,biolink__biolink-model-toolkit-25,biolink/biolink-model-toolkit,24207,36,36,submit,True,False,1,True,6413,3143.3333333333335,36,0.9166666666666666,1.0,0.0555555555555555,0,35,0.0441410392364793,0.4047619047619047,1.0,1.0,1.0,0.6856666666666666,0.6885141919214138,0.9217014191921412,True,0.9444444444444444,1.0,0.8,0.9558589607635208,0.6885141919214138,0.4047619047619047,0.9,0.5466380483416593,0.7233190241708296
chatcmpl-ed7722264d7600397048b63df7e0f891,jamesls__jmeslog-10,jamesls/jmeslog,26559,40,40,submit,True,False,1,True,1028,2921.425,40,0.9,1.0,0.075,1,39,0.0130159083324062,0.4571428571428571,1.0,1.0,1.0,0.7078575,0.6996824371023191,0.926146868710232,True,0.925,0.9,0.8363636363636364,0.9869840916675936,0.6996824371023191,0.4571428571428571,0.8681818181818182,0.5784126471225881,0.7232972326522031
chatcmpl-b47044f59c6b3b13d3faf670f0d82474,chaostoolkit-incubator__chaostoolkit-aws-26,chaostoolkit-incubator/chaostoolkit-aws,32890,32,32,submit,True,False,1,True,1617,4983.3125,32,0.96875,1.0,0.03125,0,31,0.0075000313546461,0.2807017543859649,1.0,1.0,1.0,0.50166875,0.75837558168554,0.901087870668554,True,0.96875,1.0,0.854054054054054,0.9924999686453538,0.75837558168554,0.2807017543859649,0.927027027027027,0.5195386680357524,0.7232828475313897
chatcmpl-69aea74d798bdbceaea804287a5b86d2,tcgdex__python-sdk-2,tcgdex/python-sdk,28624,37,37,submit,True,False,1,True,1663,1795.3783783783783,37,0.972972972972973,1.0,0.027027027027027,1,36,0.0080537114814313,0.3928571428571428,1.0,1.0,1.0,0.8204621621621622,0.7365948476331339,0.9467288090876378,True,0.972972972972973,0.9,0.8636363636363636,0.9919462885185688,0.7365948476331339,0.3928571428571428,0.8818181818181818,0.5647259952451383,0.7232720885316601
chatcmpl-1382a308f626691ba9205df6d3ca345f,globocom__m3u8-231,globocom/m3u8,41498,54,54,submit,True,False,1,True,3131,2264.203703703704,54,0.9074074074074074,1.0,0.0555555555555555,1,53,0.0381787399707198,0.5217391304347826,1.0,1.0,0.7407407407407407,0.7735796296296296,0.6523711824147295,0.8794222108340656,True,0.9444444444444444,0.9,0.8176991150442477,0.96182126002928,0.6523711824147295,0.5217391304347826,0.8588495575221239,0.587055156424756,0.72295235697344
chatcmpl-e189444e5a37343a33b770d0461793f5,macbre__sql-metadata-113,macbre/sql-metadata,64063,77,77,submit,True,False,1,True,4115,3799.8311688311687,77,0.7792207792207793,1.0,0.0259740259740259,0,76,0.0171948856237631,0.4112903225806452,1.0,1.0,0.5194805194805195,0.6200168831168831,0.6418280845935965,0.811081444822996,True,0.974025974025974,1.0,0.8376470588235294,0.9828051143762369,0.6418280845935965,0.4112903225806452,0.9188235294117648,0.5265592035871208,0.7226913664994428
chatcmpl-1369b96ec5d91e40d447177bb49c805a,roaldnefs__salt-lint-18,roaldnefs/salt-lint,26445,46,46,submit,True,False,1,True,1852,1020.8260869565216,46,0.8695652173913043,1.0,0.0,2,45,0.0008944162868946,0.4827586206896552,1.0,1.0,0.8695652173913043,0.8979173913043478,0.7094462866611567,0.9295452808400289,True,1.0,0.8,0.898360655737705,0.9991055837131052,0.7094462866611567,0.4827586206896552,0.8491803278688526,0.5961024536754059,0.7226413907721292
chatcmpl-e00704e4079ecb7b7616288977be6193,fsspec__filesystem_spec-1245,fsspec/filesystem_spec,36908,46,46,submit,True,False,1,True,1638,4029.7608695652175,46,0.9565217391304348,1.0,0.0,1,45,0.0040675625374253,0.4333333333333333,1.0,1.0,1.0,0.5970239130434782,0.6515965090805547,0.9047132378645772,True,1.0,0.9,0.9056,0.9959324374625746,0.6515965090805547,0.4333333333333333,0.9028,0.542464921206944,0.722632460603472
chatcmpl-1badf3853efd76a973f63d3dc925ba05,paambaati__mae-2,paambaati/mae,27423,38,38,submit,True,False,1,True,1008,2146.5526315789475,38,0.8947368421052632,1.0,0.0526315789473684,1,37,0.0122105211538697,0.3947368421052631,1.0,1.0,1.0,0.7853447368421053,0.7327976500813321,0.941081475534449,True,0.9473684210526316,0.9,0.8622222222222222,0.9877894788461302,0.7327976500813321,0.3947368421052631,0.8811111111111112,0.5637672460932976,0.7224391786022044
chatcmpl-679043df6bc8d211b31e1de1fef4fbd6,QuantEcon__QuantEcon.py-602,QuantEcon/QuantEcon.py,27276,30,30,submit,True,False,1,True,1000,2322.5333333333333,30,0.9333333333333332,1.0,0.0333333333333333,2,29,0.0468741029909868,0.4347826086956521,1.0,1.0,1.0,0.7677466666666667,0.7268268498433229,0.9378446849843324,True,0.9666666666666668,0.8,0.9272727272727272,0.9531258970090132,0.7268268498433229,0.4347826086956521,0.8636363636363636,0.5808047292694876,0.7222205464529257
chatcmpl-3c5f4440c21135192bed36702049406b,reata__sqllineage-40,reata/sqllineage,28120,43,43,submit,True,False,1,True,1946,3178.7906976744184,43,0.8837209302325582,1.0,0.0465116279069767,0,42,0.010015509774084,0.4,1.0,1.0,0.9302325581395348,0.6821209302325582,0.6796774494964619,0.9063323961124368,True,0.9534883720930232,1.0,0.8090909090909091,0.989984490225916,0.6796774494964619,0.4,0.9045454545454544,0.539838724748231,0.7221920896468428
